period_end,entity_id,client_group_id,external_ar_eom
2024-02-29,CMB,CG03,1793786011.223702
2024-02-29,CMB,CG04,1226955061.453787
2024-02-29,CMB,CG05,804950356.3127396
2024-02-29,CMB,CG06,970291280.041444
2024-02-29,CMB,CG07,772734692.9771411
2024-02-29,CMB,CG08,585358659.5949122
2024-03-31,CMB,CG01,4041598470.1558185
2024-03-31,CMB,CG02,2286739267.4422245
2024-03-31,CMB,CG03,1991652538.7839677
2024-03-31,CMB,CG04,1161772251.5920613
2024-03-31,CMB,CG05,1185410389.923338
2024-03-31,CMB,CG06,807672537.9528174
2024-03-31,CMB,CG07,751440314.5286262
2024-03-31,CMB,CG08,799605149.0197936
2024-04-30,CMB,CG01,4549514850.126954
2024-04-30,CMB,CG02,2296000932.160308
2024-04-30,CMB,CG03,1866844564.0631652
2024-04-30,CMB,CG04,1418297959.1985614
2024-04-30,CMB,CG05,1130611307.344848
2024-04-30,CMB,CG06,976630536.6753759
2024-04-30,CMB,CG07,842183865.2445042
2024-04-30,CMB,CG08,688898663.9376246
2024-05-31,CMB,CG01,3753197792.013858
2024-05-31,CMB,CG02,2429766856.355148
2024-05-31,CMB,CG03,1494534569.6691737
2024-05-31,CMB,CG04,1213310628.3352208
2024-05-31,CMB,CG05,908296470.5263942
2024-05-31,CMB,CG06,875367703.2746632
2024-05-31,CMB,CG07,713213770.973786
2024-05-31,CMB,CG08,709735615.734882
2024-06-30,CMB,CG01,3799483671.31155
2024-06-30,CMB,CG02,2625015410.342055
2024-06-30,CMB,CG03,1765044880.152808
2024-06-30,CMB,CG04,1287758161.4746857
2024-06-30,CMB,CG05,1127598387.3144212
2024-06-30,CMB,CG06,909585864.6481986
2024-06-30,CMB,CG07,893177878.2274026
2024-06-30,CMB,CG08,630382860.3972143
2024-07-31,CMB,CG01,3861842855.1488037
2024-07-31,CMB,CG02,2193380789.179904
2024-07-31,CMB,CG03,2007004798.5949204
2024-07-31,CMB,CG04,1372818465.3169103
2024-07-31,CMB,CG05,1209967852.9022553
2024-07-31,CMB,CG06,1109144781.467183
2024-07-31,CMB,CG07,695085140.7295133
2024-07-31,CMB,CG08,650349152.8851001
2024-08-31,CMB,CG01,3702137935.1831737
2024-08-31,CMB,CG02,2115763952.1865692
2024-08-31,CMB,CG03,1570589490.5568953
2024-08-31,CMB,CG04,1122510438.8488872
2024-08-31,CMB,CG05,989092918.6825802
2024-08-31,CMB,CG06,771283050.8934362
2024-08-31,CMB,CG07,816064866.1094209
2024-08-31,CMB,CG08,569668530.8606685
2024-09-30,CMB,CG01,4644715461.922964
2024-09-30,CMB,CG02,2755863549.703816
2024-09-30,CMB,CG03,1852458625.320731
2024-09-30,CMB,CG04,1779428949.2952936
2024-09-30,CMB,CG05,1352209555.2952826
2024-09-30,CMB,CG06,1095655270.5378466
2024-09-30,CMB,CG07,789217291.3122315
2024-09-30,CMB,CG08,776055604.6051313
2024-10-31,CMB,CG01,4614711581.481085
2024-10-31,CMB,CG02,2447859944.1441703
2024-10-31,CMB,CG03,1778172813.6435573
2024-10-31,CMB,CG04,951591754.6635193
2024-10-31,CMB,CG05,907512761.3884258
2024-10-31,CMB,CG06,941251104.1111708
2024-10-31,CMB,CG07,846426569.484478
2024-10-31,CMB,CG08,698831269.4487585
2024-11-30,CMB,CG01,4043994893.13279
2024-11-30,CMB,CG02,2432401530.2832327
2024-11-30,CMB,CG03,1432645364.8575504
2024-11-30,CMB,CG04,1225785623.9783075
2024-11-30,CMB,CG05,1008279261.0811988
2024-11-30,CMB,CG06,832901201.518509
2024-11-30,CMB,CG07,599724224.7845286
2024-11-30,CMB,CG08,593400062.9268781
2024-12-31,CMB,CG01,4133202546.5779676
2024-12-31,CMB,CG02,2226897680.7876024
2024-12-31,CMB,CG03,1754141276.3001947
2024-12-31,CMB,CG04,1305833013.374952
2024-12-31,CMB,CG05,1095236935.8081028
2024-12-31,CMB,CG06,889788994.4703163
2024-12-31,CMB,CG07,754399261.3589618
2024-12-31,CMB,CG08,661573315.9787823
2025-01-31,CMB,CG01,4039396194.0228457
2025-01-31,CMB,CG02,2168583370.058055
2025-01-31,CMB,CG03,1693466324.7772295
2025-01-31,CMB,CG04,1320589147.7213106
2025-01-31,CMB,CG05,775643250.3516854
2025-01-31,CMB,CG06,676915187.8218609
2025-01-31,CMB,CG07,742695159.8243426
2025-01-31,CMB,CG08,601989459.1560763
2025-02-28,CMB,CG01,4102634875.7591352
2025-02-28,CMB,CG02,2580289303.664506
2025-02-28,CMB,CG03,2057379435.4089255
2025-02-28,CMB,CG04,1409248678.105569
2025-02-28,CMB,CG05,1047305440.7010942
2025-02-28,CMB,CG06,742614742.1942666
2025-02-28,CMB,CG07,868555371.3194654
2025-02-28,CMB,CG08,754207983.4515803
2025-03-31,CMB,CG01,4015310096.940999
2025-03-31,CMB,CG02,2643312957.731171
2025-03-31,CMB,CG03,2091877701.412227
2025-03-31,CMB,CG04,1590269049.8582664
2025-03-31,CMB,CG05,1004216327.3992361
2025-03-31,CMB,CG06,941255273.3659165
2025-03-31,CMB,CG07,887169780.0332023
2025-03-31,CMB,CG08,691852332.257048
2025-04-30,CMB,CG01,4193806220.2050095
2025-04-30,CMB,CG02,2396173930.7314973
2025-04-30,CMB,CG03,1777242211.2216396
2025-04-30,CMB,CG04,1286021901.2923381
2025-04-30,CMB,CG05,980667426.0551498
2025-04-30,CMB,CG06,1011090249.1597266
2025-04-30,CMB,CG07,687028439.3189237
2025-04-30,CMB,CG08,592240865.7092957
2025-05-31,CMB,CG01,4642557021.816609
2025-05-31,CMB,CG02,2041012905.1295342
2025-05-31,CMB,CG03,1622381958.6313782
2025-05-31,CMB,CG04,1061835176.545417
2025-05-31,CMB,CG05,1070354731.4187194
2025-05-31,CMB,CG06,829113491.5255253
2025-05-31,CMB,CG07,769380165.5528297
2025-05-31,CMB,CG08,710891760.1891755
2025-06-30,CMB,CG01,4223791073.296309
2025-06-30,CMB,CG02,2252663258.21259
2025-06-30,CMB,CG03,1927528898.2584167
2025-06-30,CMB,CG04,1351393217.5162473
2025-06-30,CMB,CG05,960664735.7670538
2025-06-30,CMB,CG06,887837559.3932908
2025-06-30,CMB,CG07,854850069.2907176
2025-06-30,CMB,CG08,670423259.7085345
2025-07-31,CMB,CG01,4227310464.3875203
2025-07-31,CMB,CG02,1989520148.793543
2025-07-31,CMB,CG03,1980819235.1004846
2025-07-31,CMB,CG04,1366717072.3512228
2025-07-31,CMB,CG05,1020554141.0170716
2025-07-31,CMB,CG06,881472909.0926485
2025-07-31,CMB,CG07,728303490.286219
2025-07-31,CMB,CG08,661937143.5216703
2025-08-31,CMB,CG01,4284663676.8704686
2025-08-31,CMB,CG02,2559965186.333227
2025-08-31,CMB,CG03,1728508990.7378683
2025-08-31,CMB,CG04,1227534794.8946717
2025-08-31,CMB,CG05,921521294.2066008
2025-08-31,CMB,CG06,818225398.0346795
2025-08-31,CMB,CG07,641376925.6373267
2025-08-31,CMB,CG08,701806730.2975519
2025-09-30,CMB,CG01,5313790044.778645
2025-09-30,CMB,CG02,2190719529.295591
2025-09-30,CMB,CG03,2182253263.07718
2025-09-30,CMB,CG04,1660091016.6604645
2025-09-30,CMB,CG05,1109607180.0357964
2025-09-30,CMB,CG06,1027702346.2053143
2025-09-30,CMB,CG07,696944567.5300144
2025-09-30,CMB,CG08,746084652.0219616
2025-10-31,CMB,CG01,4118931800.9967413
2025-10-31,CMB,CG02,1916915815.2732518
2025-10-31,CMB,CG03,1862672031.6805043
2025-10-31,CMB,CG04,1391263503.8399606
2025-10-31,CMB,CG05,930510099.257993
2025-10-31,CMB,CG06,782947378.7239444
2025-10-31,CMB,CG07,593933129.9524919
2025-10-31,CMB,CG08,614176064.2942733
2025-11-30,CMB,CG01,3498803226.659414
2025-11-30,CMB,CG02,2434890653.090343
2025-11-30,CMB,CG03,1730206670.1411405
2025-11-30,CMB,CG04,1154882070.5174184
2025-11-30,CMB,CG05,977860352.5442395
2025-11-30,CMB,CG06,1002910238.3119131
2025-11-30,CMB,CG07,823270695.337523
2025-11-30,CMB,CG08,638632826.4845458
2025-12-31,CMB,CG01,3886681005.862334
2025-12-31,CMB,CG02,2481404183.730114
2025-12-31,CMB,CG03,1952095010.9166782
2025-12-31,CMB,CG04,1309549173.8802972
2025-12-31,CMB,CG05,1147157305.7567806
2025-12-31,CMB,CG06,886808818.6147166
2025-12-31,CMB,CG07,866498903.4724418
2025-12-31,CMB,CG08,724970665.4813963
2026-01-31,CMB,CG01,4076652140.6838555
2026-01-31,CMB,CG02,1424678752.227174
2026-01-31,CMB,CG03,1495634558.0011454
2026-01-31,CMB,CG04,1255174284.7925177
2026-01-31,CMB,CG05,881858254.0320127
2026-01-31,CMB,CG06,680068938.4957893
2026-01-31,CMB,CG07,608356970.4465915
2026-01-31,CMB,CG08,627675810.8046547
2026-02-28,CMB,CG01,4290616587.6499395
2026-02-28,CMB,CG02,2156685248.819475
2026-02-28,CMB,CG03,1485592788.9647193
2026-02-28,CMB,CG04,1134543618.673016
2026-02-28,CMB,CG05,865793805.9155195
2026-02-28,CMB,CG06,916411805.8941581
2026-02-28,CMB,CG07,775823910.6408651
2026-02-28,CMB,CG08,498836556.0880735
2026-03-31,CMB,CG01,3818325060.845034
2026-03-31,CMB,CG02,2654786277.899934
2026-03-31,CMB,CG03,1581493044.468108
2026-03-31,CMB,CG04,1515459777.77218
2026-03-31,CMB,CG05,1041285262.6685514
2026-03-31,CMB,CG06,807947943.782408
2026-03-31,CMB,CG07,730503467.2727153
2026-03-31,CMB,CG08,600633464.8203775
2022-04-30,THI,CG01,4715497900.932075
2022-04-30,THI,CG02,2304910211.936679
2022-04-30,THI,CG03,1598060265.7171414
2022-04-30,THI,CG04,1404327435.4266183
2022-04-30,THI,CG05,957262936.1684328
2022-04-30,THI,CG06,944967798.6838726
2022-04-30,THI,CG07,796226625.0707141
2022-04-30,THI,CG08,666287452.9785161
2022-05-31,THI,CG01,5519283928.583657
2022-05-31,THI,CG02,3162932427.3106685
2022-05-31,THI,CG03,1974603135.6734846
2022-05-31,THI,CG04,1602939786.471298
2022-05-31,THI,CG05,1401622120.735342
2022-05-31,THI,CG06,1077568806.9149687
2022-05-31,THI,CG07,1122505817.7204683
2022-05-31,THI,CG08,754413226.5768874
2022-06-30,THI,CG01,4629525732.587177
2022-06-30,THI,CG02,2811677950.0051403
2022-06-30,THI,CG03,2013705041.694016
2022-06-30,THI,CG04,1495159980.502195
2022-06-30,THI,CG05,1200401926.5097725
2022-06-30,THI,CG06,996751444.8174602
2022-06-30,THI,CG07,966803659.6417298
2022-06-30,THI,CG08,786712981.4455488
2022-07-31,THI,CG01,4753249760.969745
2022-07-31,THI,CG02,3016523995.385911
2022-07-31,THI,CG03,2121840321.273101
2022-07-31,THI,CG04,1504600821.1905408
2022-07-31,THI,CG05,1254765304.935834
2022-07-31,THI,CG06,1270886313.5322442
2022-07-31,THI,CG07,806493362.3252081
2022-07-31,THI,CG08,835852134.5384303
2022-08-31,THI,CG01,4615039315.615133
2022-08-31,THI,CG02,2940945895.817637
2022-08-31,THI,CG03,2072711316.994178
2022-08-31,THI,CG04,1435615265.043845
2022-08-31,THI,CG05,1065937460.7236747
2022-08-31,THI,CG06,991139390.3456084
2022-08-31,THI,CG07,825570934.9324261
2022-08-31,THI,CG08,650293985.4717338
2022-09-30,THI,CG01,5014395776.483938
2022-09-30,THI,CG02,2553539154.0831466
2022-09-30,THI,CG03,1977682696.5053706
2022-09-30,THI,CG04,1327513349.117596
2022-09-30,THI,CG05,1277242114.8217227
2022-09-30,THI,CG06,1134214848.52394
2022-09-30,THI,CG07,943267259.3435022
2022-09-30,THI,CG08,842408585.201556
2022-10-31,THI,CG01,5207525888.875661
2022-10-31,THI,CG02,2904379529.197836
2022-10-31,THI,CG03,2172281279.6491213
2022-10-31,THI,CG04,1482839521.315823
2022-10-31,THI,CG05,1530154181.437427
2022-10-31,THI,CG06,1046633290.3540936
2022-10-31,THI,CG07,877014151.103146
2022-10-31,THI,CG08,816964358.0036963
2022-11-30,THI,CG01,4342293903.99947
2022-11-30,THI,CG02,3160783157.8215275
2022-11-30,THI,CG03,2189427918.1494174
2022-11-30,THI,CG04,1403360006.1622343
2022-11-30,THI,CG05,1413141674.2841516
2022-11-30,THI,CG06,1174268509.643921
2022-11-30,THI,CG07,827465229.6200699
2022-11-30,THI,CG08,929660213.027617
2022-12-31,THI,CG01,5148254440.935092
2022-12-31,THI,CG02,3359829214.0713687
2022-12-31,THI,CG03,2290576432.757396
2022-12-31,THI,CG04,1605948868.8239276
2022-12-31,THI,CG05,1203305689.5115225
2022-12-31,THI,CG06,1192923849.0193834
2022-12-31,THI,CG07,1012336272.6269528
2022-12-31,THI,CG08,806417881.5076281
2023-01-31,THI,CG01,4854361513.109896
2023-01-31,THI,CG02,2676740396.850311
2023-01-31,THI,CG03,1816974212.0394108
2023-01-31,THI,CG04,1277122179.4691517
2023-01-31,THI,CG05,1265731221.2558064
2023-01-31,THI,CG06,775522893.7009971
2023-01-31,THI,CG07,916974860.6500653
2023-01-31,THI,CG08,712968089.9958786
2023-02-28,THI,CG01,5053215547.744325
2023-02-28,THI,CG02,3187164184.368572
2023-02-28,THI,CG03,2233235904.664931
2023-02-28,THI,CG04,1679994559.910696
2023-02-28,THI,CG05,1426796609.0398319
2023-02-28,THI,CG06,1108985312.6857
2023-02-28,THI,CG07,1095982543.9601512
2023-02-28,THI,CG08,748018357.8705122
2023-03-31,THI,CG01,5529755842.786559
2023-03-31,THI,CG02,3035705281.1037016
2023-03-31,THI,CG03,2639387241.1072583
2023-03-31,THI,CG04,1461297551.9952188
2023-03-31,THI,CG05,1091109864.6257145
2023-03-31,THI,CG06,997337597.672728
2023-03-31,THI,CG07,1011940212.0019703
2023-03-31,THI,CG08,830427559.1255956
2023-04-30,THI,CG01,4451548806.291993
2023-04-30,THI,CG02,3037069323.15734
2023-04-30,THI,CG03,1925229960.5570183
2023-04-30,THI,CG04,1748703402.9694135
2023-04-30,THI,CG05,1611896973.4945414
2023-04-30,THI,CG06,1137158456.0027366
2023-04-30,THI,CG07,995078456.4908472
2023-04-30,THI,CG08,744925333.3349377
2023-05-31,THI,CG01,4264104182.610208
2023-05-31,THI,CG02,2273446284.1012096
2023-05-31,THI,CG03,1697938310.4227812
2023-05-31,THI,CG04,1662228347.9435172
2023-05-31,THI,CG05,1165351917.291959
2023-05-31,THI,CG06,1030286368.7232579
2023-05-31,THI,CG07,824507240.3628154
2023-05-31,THI,CG08,696742479.6067601
2023-06-30,THI,CG01,5212870121.058102
2023-06-30,THI,CG02,3097869229.321027
2023-06-30,THI,CG03,2243183144.454862
2023-06-30,THI,CG04,1578388510.838787
2023-06-30,THI,CG05,1123499082.1629288
2023-06-30,THI,CG06,917757342.5460482
2023-06-30,THI,CG07,954935730.6011406
2023-06-30,THI,CG08,821770041.4152412
2023-07-31,THI,CG01,4652236675.726841
2023-07-31,THI,CG02,2640051088.1200237
2023-07-31,THI,CG03,1602052746.899196
2023-07-31,THI,CG04,1325350071.9095173
2023-07-31,THI,CG05,1214613733.9648619
2023-07-31,THI,CG06,1060723671.2178172
2023-07-31,THI,CG07,774329452.8252369
2023-07-31,THI,CG08,740984292.5509838
2023-08-31,THI,CG01,5651728254.5615635
2023-08-31,THI,CG02,2921762595.3211
2023-08-31,THI,CG03,2186973996.713438
2023-08-31,THI,CG04,1535678992.5467138
2023-08-31,THI,CG05,1372387313.694787
2023-08-31,THI,CG06,1169553707.3738234
2023-08-31,THI,CG07,1045178903.9629695
2023-08-31,THI,CG08,830214372.08597
2023-09-30,THI,CG01,5242539832.778846
2023-09-30,THI,CG02,3150526135.3084755
2023-09-30,THI,CG03,2469979895.2917557
2023-09-30,THI,CG04,1492371883.2914464
2023-09-30,THI,CG05,1063592487.721827
2023-09-30,THI,CG06,1311409259.3581269
2023-09-30,THI,CG07,998757659.8205038
2023-09-30,THI,CG08,672345391.6368961
2023-10-31,THI,CG01,5182454622.6707115
2023-10-31,THI,CG02,2630555459.50974
2023-10-31,THI,CG03,1997073981.4940217
2023-10-31,THI,CG04,1714086358.5989883
2023-10-31,THI,CG05,1076809542.4798007
2023-10-31,THI,CG06,968427881.0754694
2023-10-31,THI,CG07,921149704.4027063
2023-10-31,THI,CG08,781085940.4073429
2023-11-30,THI,CG01,5578897934.475602
2023-11-30,THI,CG02,2933165447.8730717
2023-11-30,THI,CG03,2346402025.272182
2023-11-30,THI,CG04,1556390677.2481024
2023-11-30,THI,CG05,1286260242.64775
2023-11-30,THI,CG06,1130492448.77702
2023-11-30,THI,CG07,979305516.0927508
2023-11-30,THI,CG08,860622149.3280416
2023-12-31,THI,CG01,5150325183.493517
2023-12-31,THI,CG02,2650927823.440955
2023-12-31,THI,CG03,2258528873.0815034
2023-12-31,THI,CG04,1597901780.104271
2023-12-31,THI,CG05,1306677259.5433702
2023-12-31,THI,CG06,1369174118.796249
2023-12-31,THI,CG07,911077457.9745798
2023-12-31,THI,CG08,835029275.8844181
2024-01-31,THI,CG01,5307210186.733328
2024-01-31,THI,CG02,3647477990.5866957
2024-01-31,THI,CG03,2212444960.966659
2024-01-31,THI,CG04,1695635927.394983
2024-01-31,THI,CG05,1208968672.6201074
2024-01-31,THI,CG06,1109270819.532635
2024-01-31,THI,CG07,1009975418.5615228
2024-01-31,THI,CG08,890702436.3823832
2024-02-29,THI,CG01,5706983421.789359
2024-02-29,THI,CG02,2824105323.165821
2024-02-29,THI,CG03,2143924514.950081
2024-02-29,THI,CG04,2012298295.872095
2024-02-29,THI,CG05,1317149321.7117655
2024-02-29,THI,CG06,1029017266.5107435
2024-02-29,THI,CG07,884411482.6142288
2024-02-29,THI,CG08,717335136.1500401
2024-03-31,THI,CG01,5032494524.319544
2024-03-31,THI,CG02,2975242751.452865
2024-03-31,THI,CG03,2270464101.9833636
2024-03-31,THI,CG04,1751514225.5968063
2024-03-31,THI,CG05,1195140979.2716973
2024-03-31,THI,CG06,1019605014.0421296
2024-03-31,THI,CG07,1001240172.3552471
2024-03-31,THI,CG08,865104790.9415159
2024-04-30,THI,CG01,4661554880.599493
2024-04-30,THI,CG02,3046358188.344706
2024-04-30,THI,CG03,2053985645.906891
2024-04-30,THI,CG04,1502371516.0863762
2024-04-30,THI,CG05,1148333744.3015156
2024-04-30,THI,CG06,1253893056.674254
2024-04-30,THI,CG07,1011262210.8012224
2024-04-30,THI,CG08,840465523.8237014
2024-05-31,THI,CG01,6791080541.291771
2024-05-31,THI,CG02,2471823984.6626887
2024-05-31,THI,CG03,2147657978.1947
2024-05-31,THI,CG04,1554282157.8622625
2024-05-31,THI,CG05,1212333601.4943674
2024-05-31,THI,CG06,1034500036.1111999
2024-05-31,THI,CG07,964025414.1263233
2024-05-31,THI,CG08,727415326.5442951
2024-06-30,THI,CG01,5098970881.075779
2024-06-30,THI,CG02,2990677074.581869
2024-06-30,THI,CG03,2332007722.8177037
2024-06-30,THI,CG04,1680823648.7949016
2024-06-30,THI,CG05,1220831195.5233588
2024-06-30,THI,CG06,1345038566.3475893
2024-06-30,THI,CG07,973437483.7446845
2024-06-30,THI,CG08,644992890.1911901
2024-07-31,THI,CG01,3914271074.709572
2024-07-31,THI,CG02,2670373481.8261647
2024-07-31,THI,CG03,2048108409.4262269
2024-07-31,THI,CG04,1411601000.7023778
2024-07-31,THI,CG05,1423029168.7189991
2024-07-31,THI,CG06,1093593567.7184312
2024-07-31,THI,CG07,953104116.9545132
2024-07-31,THI,CG08,671542041.9529252
2024-08-31,THI,CG01,4757367034.546686
2024-08-31,THI,CG02,2712333118.0591764
2024-08-31,THI,CG03,1688769426.2880912
2024-08-31,THI,CG04,1454517938.4724433
2024-08-31,THI,CG05,1186647893.4189534
2024-08-31,THI,CG06,1014549922.054188
2024-08-31,THI,CG07,816446408.4616735
2024-08-31,THI,CG08,700654074.2262707
2024-09-30,THI,CG01,4989948574.131448
2024-09-30,THI,CG02,2949817411.7293673
2024-09-30,THI,CG03,2397297026.962349
2024-09-30,THI,CG04,1499840994.5409627
2024-09-30,THI,CG05,1179869030.936605
2024-09-30,THI,CG06,1129071637.236873
2024-09-30,THI,CG07,983833733.5200689
2024-09-30,THI,CG08,739114586.3807201
2024-10-31,THI,CG01,5694382710.104927
2024-10-31,THI,CG02,3294139985.8277006
2024-10-31,THI,CG03,2672527319.390207
2024-10-31,THI,CG04,1480307555.0345438
2024-10-31,THI,CG05,1298386210.6847594
2024-10-31,THI,CG06,1135790634.255457
2024-10-31,THI,CG07,962901095.2386124
2024-10-31,THI,CG08,757751116.9427826
2024-11-30,THI,CG01,4661385468.376521
2024-11-30,THI,CG02,2398336568.297368
2024-11-30,THI,CG03,2038005156.8377597
2024-11-30,THI,CG04,1328701655.9473958
2024-11-30,THI,CG05,1027673658.717829
2024-11-30,THI,CG06,1033986035.9258469
2024-11-30,THI,CG07,879053445.6567805
2024-11-30,THI,CG08,763457308.1949248
2024-12-31,THI,CG01,5687912907.8990555
2024-12-31,THI,CG02,3264139377.893151
2024-12-31,THI,CG03,2160408986.8093476
2024-12-31,THI,CG04,1506942549.3398247
2024-12-31,THI,CG05,1602614310.9090078
2024-12-31,THI,CG06,1098858539.416531
2024-12-31,THI,CG07,929378059.1125904
2024-12-31,THI,CG08,861376460.9375261
2025-01-31,THI,CG01,4518422327.19535
2025-01-31,THI,CG02,2708548441.9495864
2025-01-31,THI,CG03,2440050067.040581
2025-01-31,THI,CG04,1426986585.084312
2025-01-31,THI,CG05,1068619131.9987553
2025-01-31,THI,CG06,1188867349.7809458
2025-01-31,THI,CG07,977095270.7476673
2025-01-31,THI,CG08,727886926.2174735
2025-02-28,THI,CG01,4252365947.8898954
2025-02-28,THI,CG02,2570258215.9012127
2025-02-28,THI,CG03,2244395874.2990274
2025-02-28,THI,CG04,1286945653.8163357
2025-02-28,THI,CG05,1138912321.903499
2025-02-28,THI,CG06,1072897826.4515156
2025-02-28,THI,CG07,656327409.2581049
2025-02-28,THI,CG08,792102025.9323049
2025-03-31,THI,CG01,4850039526.690718
2025-03-31,THI,CG02,2705620642.940172
2025-03-31,THI,CG03,2276452641.6245255
2025-03-31,THI,CG04,1547752813.1806984
2025-03-31,THI,CG05,894562004.9632103
2025-03-31,THI,CG06,946269571.326536
2025-03-31,THI,CG07,892325730.5099162
2025-03-31,THI,CG08,719166724.956957
2025-04-30,THI,CG01,5511543449.350657
2025-04-30,THI,CG02,3048258680.0040216
2025-04-30,THI,CG03,2186997841.3154593
2025-04-30,THI,CG04,1301607571.2919366
2025-04-30,THI,CG05,1218909134.4856415
2025-04-30,THI,CG06,1163969686.4870656
2025-04-30,THI,CG07,853364285.1357635
2025-04-30,THI,CG08,848560193.1355072
2025-05-31,THI,CG01,5281943733.4654255
2025-05-31,THI,CG02,2034998342.7340996
2025-05-31,THI,CG03,1990253540.2220862
2025-05-31,THI,CG04,1937364441.285724
2025-05-31,THI,CG05,1232677776.3681586
2025-05-31,THI,CG06,914569419.6141262
2025-05-31,THI,CG07,1098759332.640714
2025-05-31,THI,CG08,816052933.4602528
2025-06-30,THI,CG01,5410616424.688256
2025-06-30,THI,CG02,3097251839.4273143
2025-06-30,THI,CG03,2386965156.217443
2025-06-30,THI,CG04,1760005312.3861978
2025-06-30,THI,CG05,1615956357.7428563
2025-06-30,THI,CG06,1263504124.4583864
2025-06-30,THI,CG07,831147299.0851998
2025-06-30,THI,CG08,859369004.5495185
2025-07-31,THI,CG01,5908213004.132228
2025-07-31,THI,CG02,2840023363.484696
2025-07-31,THI,CG03,2576131515.6526423
2025-07-31,THI,CG04,1801000682.38585
2025-07-31,THI,CG05,1657660779.7211921
2025-07-31,THI,CG06,1067144228.2568793
2025-07-31,THI,CG07,938684903.858302
2025-07-31,THI,CG08,798824019.1957595
2025-08-31,THI,CG01,4433714422.161591
2025-08-31,THI,CG02,1981303016.467662
2025-08-31,THI,CG03,2036699728.63784
2025-08-31,THI,CG04,1577074543.57868
2025-08-31,THI,CG05,1156707887.418553
2025-08-31,THI,CG06,1270675581.5410178
2025-08-31,THI,CG07,913759945.3274751
2025-08-31,THI,CG08,858625692.7004735
2025-09-30,THI,CG01,5472077688.19919
2025-09-30,THI,CG02,2922479618.2351904
2025-09-30,THI,CG03,2513969411.8872643
2025-09-30,THI,CG04,1588329344.186615
2025-09-30,THI,CG05,1326284571.9579806
2025-09-30,THI,CG06,1146149071.885103
2025-09-30,THI,CG07,920375550.3368552
2025-09-30,THI,CG08,821730231.6303926
2025-10-31,THI,CG01,5396575691.81141
2025-10-31,THI,CG02,3250806299.9224105
2025-10-31,THI,CG03,2731831601.192832
2025-10-31,THI,CG04,1930937588.703964
2025-10-31,THI,CG05,1388262838.977771
2025-10-31,THI,CG06,924129862.8294903
2025-10-31,THI,CG07,1093714636.6228375
2025-10-31,THI,CG08,674298385.9981893
2025-11-30,THI,CG01,5446622352.412521
